24.24,51.52,0.00
24.24,54.55,0.00
24.24,57.58,0.00
24.24,60.61,0.00
24.24,63.64,0.00
24.24,66.67,0.00
24.24,69.70,0.00
24.24,72.73,0.00
24.24,75.76,0.00
24.24,78.79,0.00
24.24,81.82,0.00
24.24,84.85,0.00
24.24,87.88,0.00
24.24,90.91,0.00
24.24,93.94,0.00
24.24,96.97,0.00
24.24,100.00,0.00
24.24,103.03,0.00
24.24,106.06,0.00
24.24,109.09,0.00
24.24,112.12,0.00
24.24,115.15,0.00
24.24,118.18,0.00
24.24,121.21,0.00
24.24,124.24,0.00
24.24,127.27,0.00
24.24,130.30,0.00
24.24,133.33,0.00
24.24,136.36,0.00
24.24,139.39,0.00
24.24,142.42,0.00
24.24,145.45,0.00
24.24,148.48,0.00
24.24,151.52,0.00
24.24,154.55,0.00
24.24,157.58,0.00
24.24,160.61,0.00
24.24,163.64,0.00
24.24,166.67,0.00
24.24,169.70,0.00
24.24,172.73,0.00
24.24,175.76,0.00
24.24,178.79,0.00
24.24,181.82,0.00
24.24,184.85,0.00
24.24,187.88,0.00
24.24,190.91,0.00
24.24,193.94,0.00
24.24,196.97,0.00
24.24,200.00,0.00
24.24,203.03,0.00
24.24,206.06,0.00
24.24,209.09,0.00
24.24,212.12,0.00
24.24,215.15,0.00
24.24,218.18,0.00
24.24,221.21,0.00
24.24,224.24,0.00
24.24,227.27,0.00
24.24,230.30,0.00
24.24,233.33,0.00
24.24,236.36,0.00
24.24,239.39,0.00
24.24,242.42,0.00
24.24,245.45,0.00
24.24,248.48,0.00
24.24,251.52,0.00
24.24,254.55,0.00
24.24,257.58,0.00
24.24,260.61,0.00
24.24,263.64,0.00
24.24,266.67,0.00
24.24,269.70,0.00
24.24,272.73,0.00
24.24,275.76,0.00
24.24,278.79,0.00
24.24,281.82,0.00
24.24,284.85,0.00
24.24,287.88,0.00
24.24,290.91,0.00
24.24,293.94,0.00
24.24,296.97,0.00
24.24,300.00,0.00
27.27,0.00,0.00
27.27,3.03,0.00
27.27,6.06,0.00
27.27,9.09,0.00
27.27,12.12,0.00
27.27,15.15,0.00
27.27,18.18,0.00
27.27,21.21,0.00
27.27,24.24,0.00
27.27,27.27,0.00
27.27,30.30,0.00
27.27,33.33,0.00
27.27,36.36,0.00
27.27,39.39,0.00
27.27,42.42,0.00
27.27,45.45,0.00
27.27,48.48,0.00
27.27,51.52,0.00
27.27,54.55,0.00
